train/entropy_loss,train/approx_kl,train/clip_range,time/total_timesteps,train/clip_fraction,train/std,train/value_loss,rollout/ep_rew_mean,train/policy_gradient_loss,train/learning_rate,train/explained_variance,train/n_updates,time/fps,rollout/ep_len_mean,time/time_elapsed,train/loss,time/iterations,eval/mean_reward,eval/mean_ep_length
-24.379820823669434,0.014941886,0.2,3276800,0.12530517578125,1.0295867919921875,0.038205561228096485,2383.34417624,-0.02141927273478359,0.00025,0.9420230984687805,1990,10917,441.14,300,-0.1462385654449463,200,,
-24.40572061538696,0.014435259,0.2,3440640,0.108935546875,1.0315415859222412,0.03044526893645525,2608.2819412,-0.021649475651793183,0.00025,0.9398109316825867,2090,10914,479.88,315,-0.1481178104877472,210,,
-24.490869808197022,0.014215717,0.2,3604480,0.11795654296875,1.0377535820007324,0.02444226751103997,3237.91412838,-0.021171386330388488,0.00025,0.9426547884941101,2190,10913,593.1,330,-0.15036803483963013,220,,
-24.560255527496338,0.015333754,0.2,3768320,0.1205078125,1.043317437171936,0.026524038799107075,3792.267664779999,-0.02217427359428257,0.00025,0.9226408004760742,2290,10912,690.31,345,-0.15319912135601044,230,,
-24.67264919281006,0.015967606,0.2,3932160,0.117144775390625,1.0510979890823364,0.01506682513281703,4039.976841310001,-0.02154424397740513,0.00025,0.9377407431602478,2390,10917,728.84,360,-0.15621787309646606,240,,
-24.719816303253175,0.017015047,0.2,4000000,0.1315185546875,1.0548791885375977,0.015269994176924229,,-0.02181035509565845,0.00025,0.93586266040802,2440,,,,-0.1574643850326538,,5732.489557524025,1000.0
-24.765500450134276,0.01618471,0.2,4096000,0.13009033203125,1.0586557388305664,0.016782835870981217,3927.7696304199985,-0.021304991480428727,0.00025,0.9284816384315491,2490,10856,708.64,377,-0.15479497611522675,250,,
-24.913365268707274,0.016339624,0.2,4259840,0.121435546875,1.0693280696868896,0.010676610469818115,4623.45565008,-0.02096787731279619,0.00025,0.9003036022186279,2590,10862,823.56,392,-0.15655004978179932,260,,
-25.068203830718993,0.016836885,0.2,4423680,0.1248779296875,1.0798567533493042,0.012545038294047118,4408.752774899999,-0.02130455564474687,0.00025,0.9012669920921326,2690,10871,778.34,406,-0.15890394151210785,270,,
-25.260370445251464,0.016157135,0.2,4587520,0.121380615234375,1.0937268733978271,0.0104358424898237,4885.59801196,-0.02135387392481789,0.00025,0.9194565415382385,2790,10872,860.22,421,-0.15825600922107697,280,,
-25.390999126434327,0.017791893,0.2,4751360,0.129534912109375,1.102636456489563,0.016729613905772565,4221.50880579,-0.022449547378346323,0.00025,0.9033944606781006,2890,10879,728.05,436,-0.158961683511734,290,,
-25.45266809463501,0.016413346,0.2,4915200,0.14462890625,1.1075859069824219,0.017337663006037472,4543.25617076,-0.021502843219786884,0.00025,0.9058582782745361,2990,10884,783.79,451,-0.15726275742053986,300,,
-25.569904327392578,0.016935507,0.2,5079040,0.12508544921875,1.1154392957687378,0.01602317877113819,4456.54087264,-0.023184691497590393,0.00025,0.924492597579956,3090,10884,765.04,466,-0.16365857422351837,310,,
-25.713309383392335,0.016696788,0.2,5242880,0.1361083984375,1.126238465309143,0.009691391699016094,4821.63678758,-0.021131052123382687,0.00025,0.8699162006378174,3190,10907,821.62,480,-0.16075293719768524,320,,
-25.832942962646484,0.016092293,0.2,5406720,0.134234619140625,1.136151909828186,0.009852942940779031,4792.371594980001,-0.019850911991670727,0.00025,0.879535436630249,3290,10929,805.57,494,-0.15961462259292603,330,,
-25.95083293914795,0.01659656,0.2,5570560,0.126214599609375,1.1453790664672852,0.010050326399505139,4689.07906039,-0.020375196321401744,0.00025,0.9035307765007019,3390,10948,789.75,508,-0.16165906190872192,340,,
-26.064556884765626,0.015172877,0.2,5734400,0.1142333984375,1.154191493988037,0.007563516194932163,4968.53751658,-0.020760075096040963,0.00025,0.863003134727478,3490,10965,829.17,522,-0.16337525844573975,350,,
-26.19665765762329,0.018794242,0.2,5898240,0.142620849609375,1.1651378870010376,0.021329707000404596,4619.920756629999,-0.023904307268094272,0.00025,0.89993816614151,3590,10985,767.79,536,-0.16415680944919586,360,,
-26.286704540252686,0.02458347,0.2,6000000,0.1376953125,1.1714028120040894,0.013098440179601312,,-0.021872433100361376,0.00025,0.8648930191993713,3660,,,,-0.1645241230726242,,6241.084674252197,1000.0
-26.33822832107544,0.016948424,0.2,6062080,0.123663330078125,1.1750335693359375,0.010487406142055988,4892.75309674,-0.0224486265971791,0.00025,0.8712363243103027,3690,10955,809.01,553,-0.167106494307518,370,,
-26.470955657958985,0.018411376,0.2,6225920,0.141339111328125,1.1856229305267334,0.010825548274442553,5111.63759418,-0.021959003270603718,0.00025,0.8905815482139587,3790,10974,841.27,567,-0.16508901119232178,380,,
-26.628167724609376,0.016619842,0.2,6389760,0.12178955078125,1.1975677013397217,0.012143618008121849,5171.0262761,-0.021457049733726308,0.00025,0.9237802028656006,3890,10990,843.82,581,-0.1661410927772522,390,,
-26.792853927612306,0.018020585,0.2,6553600,0.129046630859375,1.210750937461853,0.0142386419698596,5174.29198384,-0.02217423520050943,0.00025,0.8921672105789185,3990,11007,839.53,595,-0.16692966222763062,400,,
-26.95567560195923,0.016888838,0.2,6717440,0.13328857421875,1.222825050354004,0.014523132285103203,4847.7342708999995,-0.02129418512340635,0.00025,0.8865222334861755,4090,11023,782.3,609,-0.16531655192375183,410,,
-27.093983364105224,0.01912386,0.2,6881280,0.134783935546875,1.2343554496765137,0.014410543069243432,5207.84662258,-0.022286085761152208,0.00025,0.8869813680648804,4190,11035,831.29,623,-0.16830140352249146,420,,
-27.289296340942382,0.01810777,0.2,7045120,0.128326416015625,1.2488855123519897,0.012844056589528918,5001.57576932,-0.023499471275135873,0.00025,0.8999946713447571,4290,11052,794.47,637,-0.1727619618177414,430,,
-27.44418830871582,0.017700374,0.2,7208960,0.11751708984375,1.260683298110962,0.012970531824976206,5319.46534319,-0.021335271885618567,0.00025,0.9103016257286072,4390,11066,844.11,651,-0.16935765743255615,440,,
-27.63348503112793,0.018063564,0.2,7372800,0.147210693359375,1.277198314666748,0.01286273766309023,5336.493155110001,-0.02125758595066145,0.00025,0.8808123469352722,4490,11080,842.31,665,-0.16798172891139984,450,,
-27.772458267211913,0.017144542,0.2,7536640,0.129388427734375,1.288133144378662,0.015190129075199366,5257.65242818,-0.021499018161557616,0.00025,0.8939071893692017,4590,11093,826.86,679,-0.17010721564292908,460,,
-27.94312515258789,0.01684739,0.2,7700480,0.1163330078125,1.3028467893600464,0.016178465262055398,5422.78709069,-0.020286222593858837,0.00025,0.8759724497795105,4690,11107,848.91,693,-0.17013372480869293,470,,
-28.15436201095581,0.017047789,0.2,7864320,0.13245849609375,1.3207341432571411,0.012305098632350565,5374.655014670001,-0.020659156297915614,0.00025,0.8574170470237732,4790,11122,834.9,707,-0.17008931934833527,480,,
-28.290270137786866,0.016797872,0.2,8000000,0.129266357421875,1.3337122201919556,0.010108978766947985,,-0.02224506897618994,0.00025,0.9303063154220581,4880,,,,-0.17679037153720856,,6648.142161583901,1000.0
-28.30019083023071,0.018133316,0.2,8028160,0.134417724609375,1.3346835374832153,0.016539479792118072,5589.121521210001,-0.021292765240650623,0.00025,0.8871431946754456,4890,11099,862.21,723,-0.17113475501537323,490,,
-28.460896682739257,0.017046642,0.2,8192000,0.133074951171875,1.3488317728042603,0.012670717993751168,5715.98380803,-0.021628480713116006,0.00025,0.8857553005218506,4990,11110,873.24,737,-0.17405131459236145,500,,
-28.650562858581544,0.019155577,0.2,8355840,0.139154052734375,1.365252137184143,0.00693947474937886,5482.330780390002,-0.02086724217515439,0.00025,0.906473696231842,5090,11119,837.62,751,-0.17486026883125305,510,,
-28.895589065551757,0.019246606,0.2,8519680,0.137677001953125,1.3860938549041748,0.013642501831054688,5419.9216117900005,-0.022261287667788565,0.00025,0.8698233366012573,5190,11130,830.89,765,-0.17655049264431,520,,
-29.115099716186524,0.017378014,0.2,8683520,0.128631591796875,1.406460165977478,0.010706713912077248,5644.38715974,-0.019751008553430437,0.00025,0.8804776668548584,5290,11141,855.68,779,-0.17490597069263458,530,,
-29.36484260559082,0.018157952,0.2,8847360,0.13890380859375,1.4285049438476562,0.017834736965596676,5262.26826122,-0.021762927900999783,0.00025,0.8693311810493469,5390,11152,795.14,793,-0.17714083194732666,540,,
-29.539126300811766,0.018269222,0.2,9011200,0.12930908203125,1.4436795711517334,0.01787699689157307,5569.57997065,-0.0225296544842422,0.00025,0.8591585159301758,5490,11163,842.53,807,-0.1786956638097763,550,,
-29.69855155944824,0.019458067,0.2,9175040,0.143255615234375,1.4588587284088135,0.016914358455687763,5714.677123799999,-0.021642867615446447,0.00025,0.8585301637649536,5590,11174,860.07,821,-0.17784743010997772,560,,
-29.88270664215088,0.017644834,0.2,9338880,0.125897216796875,1.4766016006469727,0.007950523914769293,5975.579168800002,-0.021192366047762333,0.00025,0.9020509719848633,5690,11187,891.06,834,-0.1829349249601364,570,,
-30.065062046051025,0.019101167,0.2,9502720,0.132354736328125,1.4944384098052979,0.01682037361897528,5753.51968154,-0.023189967102371156,0.00025,0.8653662800788879,5790,11198,850.15,848,-0.18240946531295776,580,,
-30.238627338409422,0.018018372,0.2,9666560,0.124224853515625,1.511718511581421,0.014013094874098898,5709.115970600001,-0.021146579866763205,0.00025,0.8917213082313538,5890,11209,839.61,862,-0.1832984834909439,590,,
-30.400830078125,0.01712397,0.2,9830400,0.12822265625,1.5299420356750488,0.023386664502322674,5524.574743509998,-0.0218235602020286,0.00025,0.8877207040786743,5990,11222,808.71,875,-0.18227548897266388,600,,
-30.55284490585327,0.018306192,0.2,9994240,0.13758544921875,1.5460140705108643,0.01081829504109919,6086.724060920001,-0.022913946630433203,0.00025,0.9157425165176392,6090,11230,887.35,889,-0.18782271444797516,610,,
-30.57677059173584,0.01658531,0.2,10000000,0.124273681640625,1.5485278367996216,0.007881225808523596,,-0.021123183786403387,0.00025,0.8973023891448975,6100,,,,-0.1883953958749771,,7005.386400353908,1000.0
-30.739484596252442,0.01775197,0.2,10158080,0.14261474609375,1.5657622814178467,0.018541508400812746,5746.00037289,-0.022646963223814966,0.00025,0.8747817277908325,6190,11214,830.73,905,-0.18454857170581818,620,,
-30.946525859832764,0.018736407,0.2,10321920,0.14041748046875,1.5856468677520752,0.019276868691667913,5887.132361650001,-0.021734460385050624,0.00025,0.8820382952690125,6290,11225,842.17,919,-0.1829909235239029,630,,
-31.171714878082277,0.019401198,0.2,10485760,0.145703125,1.609370470046997,0.01616051411256194,5774.91716363,-0.022292528511025013,0.00025,0.9030536413192749,6390,11236,820.84,933,-0.18596118688583374,640,,
-31.29322681427002,0.018308496,0.2,10649600,0.152593994140625,1.6247401237487793,0.012266378430649639,6131.166675600001,-0.02081096915062517,0.00025,0.8851205706596375,6490,11245,866.61,946,-0.1856769174337387,650,,
-31.4561017036438,0.02053906,0.2,10813440,0.14884033203125,1.642276406288147,0.021253922674804925,5907.503326760001,-0.021838274085894227,0.00025,0.8626930117607117,6590,11255,828.38,960,-0.185835063457489,660,,
-31.634006881713866,0.019090902,0.2,10977280,0.135992431640625,1.662479281425476,0.015104104252532124,6244.079307090001,-0.021186333248624577,0.00025,0.8790711164474487,6690,11268,868.34,974,-0.18931172788143158,670,,
-31.77956304550171,0.020133749,0.2,11141120,0.14296875,1.6767535209655762,0.027973113395273686,6035.296711769998,-0.023222725687082856,0.00025,0.8757335543632507,6790,11278,836.06,987,-0.18763279914855957,680,,
-31.947594356536865,0.017877245,0.2,11304960,0.141180419921875,1.6953418254852295,0.01323004886507988,6141.287579320001,-0.019307107012718917,0.00025,0.8594915270805359,6890,11287,848.11,1001,-0.18713784217834473,690,,
-32.107214546203615,0.018468834,0.2,11468800,0.143890380859375,1.7130802869796753,0.02003485611639917,6071.4961707699995,-0.020884146029129625,0.00025,0.8677886724472046,6990,11298,831.6,1015,-0.18729709088802338,700,,
-32.32214908599853,0.019230694,0.2,11632640,0.13548583984375,1.7383817434310913,0.02450950862839818,6022.2758890899995,-0.021020708582364024,0.00025,0.8495100140571594,7090,11308,819.17,1028,-0.18712110817432404,710,,
-32.505164527893065,0.017926019,0.2,11796480,0.143798828125,1.7605565786361694,0.017858674610033633,5940.687057520001,-0.01957440537516959,0.00025,0.8709846138954163,7190,11319,804.97,1042,-0.18912942707538605,720,,
-32.72100620269775,0.018471524,0.2,11960320,0.1351806640625,1.7862731218338013,0.021823340002447365,5869.2144371,-0.0213930438272655,0.00025,0.84776771068573,7290,11328,794.53,1055,-0.19373711943626404,730,,
-32.751353073120114,0.021388263,0.2,12000000,0.148797607421875,1.7905398607254028,0.031174803059548138,,-0.022516535385511814,0.00025,0.8545165657997131,7320,,,,-0.18844331800937653,,7602.708290079236,1000.0
-32.86392707824707,0.018595101,0.2,12124160,0.1398193359375,1.8025275468826294,0.015725817857310177,6455.65577951,-0.021606982429511846,0.00025,0.8808208703994751,7390,11314,869.19,1071,-0.1969955414533615,740,,
-33.045234489440915,0.019737229,0.2,12288000,0.13992919921875,1.8268359899520874,0.032059617713093756,5845.462122149999,-0.02255031622480601,0.00025,0.8656550645828247,7490,11324,784.35,1085,-0.1923181414604187,750,,
-33.218981170654295,0.01897719,0.2,12451840,0.137530517578125,1.8501912355422974,0.021871570497751236,6146.1058262999995,-0.021934020129265264,0.00025,0.8483254909515381,7590,11332,820.46,1098,-0.1942366510629654,760,,
-33.338167381286624,0.018562175,0.2,12615680,0.13336181640625,1.8651096820831299,0.012424712348729373,6373.8655854300005,-0.020951385353691877,0.00025,0.8717839121818542,7690,11342,849.25,1112,-0.1965576410293579,770,,
-33.45887718200684,0.01918221,0.2,12779520,0.13741455078125,1.8834493160247803,0.024674544110894203,6004.25731449,-0.02054129511816427,0.00025,0.8074370622634888,7790,11351,796.84,1125,-0.1912563145160675,780,,
-33.651276206970216,0.021220995,0.2,12943360,0.143939208984375,1.9084876775741577,0.025550253968685866,5945.2222277,-0.02180621729930863,0.00025,0.7976332306861877,7890,11359,782.54,1139,-0.19441236555576324,790,,
-33.756516456604004,0.018163946,0.2,13107200,0.13525390625,1.9227956533432007,0.020402275025844574,5994.256974050001,-0.021298673120327294,0.00025,0.8783733248710632,7990,11365,786.41,1153,-0.19665321707725525,800,,
-33.95990104675293,0.0187299,0.2,13271040,0.142474365234375,1.947092890739441,0.014497492136433721,6372.162795140001,-0.02058832410839386,0.00025,0.8785144090652466,8090,11374,832.8,1166,-0.19935007393360138,810,,
-34.094879722595216,0.02155253,0.2,13434880,0.148846435546875,1.9641389846801758,0.03439320363104344,5963.322734400001,-0.02226428746362217,0.00025,0.8640013933181763,8190,11383,778.58,1180,-0.19516777992248535,820,,
-34.243522834777835,0.018495599,0.2,13598720,0.14473876953125,1.9860132932662964,0.026561159081757067,6135.35002186,-0.021132316789589822,0.00025,0.8506845235824585,8290,11389,793.79,1193,-0.19554588198661804,830,,
-34.33680038452148,0.018988302,0.2,13762560,0.130023193359375,2.0023279190063477,0.019000666262581945,6530.667340880002,-0.021102305606473238,0.00025,0.8162641525268555,8390,11397,845.23,1207,-0.20138069987297058,840,,
-34.52994842529297,0.019551093,0.2,13926400,0.14293212890625,2.029064893722534,0.02067787302657962,6492.714680340001,-0.021397294464986772,0.00025,0.82720547914505,8490,11404,835.65,1221,-0.20169100165367126,850,,
-34.63411197662354,0.02088115,0.2,14000000,0.147296142578125,2.0416367053985596,0.01731767263263464,,-0.020514124014880508,0.00025,0.8233682513237,8540,,,,-0.20094330608844757,,8164.969500768185,1000.0
-34.725044631958006,0.018667199,0.2,14090240,0.13662109375,2.0543723106384277,0.023858363460749387,6537.1518413600015,-0.019441318116150796,0.00025,0.789727509021759,8590,11392,834.6,1236,-0.1982700228691101,860,,
-34.87045154571533,0.01935142,0.2,14254080,0.140869140625,2.075336456298828,0.01771779786795378,6170.93888713,-0.019468744285404682,0.00025,0.8485473394393921,8690,11399,788.65,1250,-0.200238898396492,870,,
-35.03618850708008,0.019695688,0.2,14417920,0.14476318359375,2.0979909896850586,0.02512912657111883,6568.90526196,-0.02182387189823203,0.00025,0.8258346319198608,8790,11406,835.17,1264,-0.2012042999267578,880,,
-35.17884693145752,0.020197853,0.2,14581760,0.136566162109375,2.1190342903137207,0.019029381638392805,6627.062994510001,-0.01957593752304092,0.00025,0.7811532616615295,8890,11414,841.15,1277,-0.2024109810590744,890,,
-35.34020309448242,0.019834077,0.2,14745600,0.13985595703125,2.1424460411071777,0.024787157867103816,6735.2670752899985,-0.021127853624057023,0.00025,0.8100746870040894,8990,11420,849.35,1291,-0.2024809718132019,900,,
-35.494658851623534,0.019890612,0.2,14909440,0.15609130859375,2.165379762649536,0.0309638692997396,6326.183795170001,-0.01983304655877873,0.00025,0.8041527271270752,9090,11428,796.18,1304,-0.19964347779750824,910,,
-35.639788436889646,0.0175642,0.2,15073280,0.14176025390625,2.1877481937408447,0.017018996877595782,6836.256903109998,-0.017957539833150803,0.00025,0.7356310486793518,9190,11434,857.21,1318,-0.2014198899269104,920,,
-35.79975128173828,0.02039979,0.2,15237120,0.154388427734375,2.210026979446411,0.027077118307352065,6348.40991264,-0.021768187056295574,0.00025,0.8782234787940979,9290,11441,796.81,1331,-0.20306971669197083,930,,
-35.9719820022583,0.017812217,0.2,15400960,0.134930419921875,2.240581750869751,0.013412078097462653,6914.707659580001,-0.020624543027952313,0.00025,0.8387290835380554,9390,11446,863.93,1345,-0.20975196361541748,940,,
-36.18254089355469,0.019513149,0.2,15564800,0.141845703125,2.273676633834839,0.028640017937868835,6415.852456500001,-0.022094915981870144,0.00025,0.8812382817268372,9490,11453,803.86,1359,-0.20839756727218628,950,,
-36.37992191314697,0.017544063,0.2,15728640,0.131219482421875,2.302794933319092,0.02344370260834694,6866.448805359999,-0.019851909740827976,0.00025,0.8445451259613037,9590,11458,847.79,1372,-0.20450051128864288,960,,
-36.54015254974365,0.019265648,0.2,15892480,0.14111328125,2.328385829925537,0.029859017953276633,6217.88215857,-0.02114285538555123,0.00025,0.8324064612388611,9690,11465,768.26,1386,-0.20721404254436493,970,,
-36.681987571716306,0.019034121,0.2,16000000,0.1682373046875,2.352426052093506,0.027474579121917485,,-0.02055719926720485,0.00025,0.8133237957954407,9760,,,,-0.20606817305088043,,8353.54932242632,1000.0
-36.7453088760376,0.018495932,0.2,16056320,0.130450439453125,2.3632664680480957,0.019879003707319497,6622.394384000001,-0.01900913054123521,0.00025,0.8442281484603882,9790,11454,820.63,1401,-0.20763622224330902,980,,
-36.88935928344726,0.018785033,0.2,16220160,0.14013671875,2.386326789855957,0.018913483526557685,7228.3361708,-0.019290900381747633,0.00025,0.8459977507591248,9890,11460,893.92,1415,-0.20891602337360382,990,,
-37.03948783874512,0.020290334,0.2,16384000,0.1472900390625,2.412087917327881,0.025673428922891615,6895.640914079999,-0.022639961808454245,0.00025,0.8697052001953125,9990,11465,847.47,1428,-0.21375562250614166,1000,,
-37.273393630981445,0.018718388,0.2,16547840,0.1447265625,2.4493656158447266,0.01654675416648388,6816.06167102,-0.01892594831297174,0.00025,0.7754693627357483,10090,11470,834.6,1442,-0.21223574876785278,1010,,
-37.45292587280274,0.020182159,0.2,16711680,0.13968505859375,2.480074882507324,0.025408706348389386,6414.46211631,-0.020095719676464795,0.00025,0.8156543970108032,10190,11475,783.91,1456,-0.21172460913658142,1020,,
-37.66311454772949,0.020762485,0.2,16875520,0.15960693359375,2.515348434448242,0.029508317820727825,6244.987633290001,-0.02115581298712641,0.00025,0.8493447303771973,10290,11480,762.72,1469,-0.2129703313112259,1030,,
-37.84121723175049,0.01843771,0.2,17039360,0.133343505859375,2.5470523834228516,0.023910573031753302,6310.6026535400015,-0.019833405455574393,0.00025,0.8479444980621338,10390,11484,764.78,1483,-0.21205338835716248,1040,,
-38.0514476776123,0.019679528,0.2,17203200,0.145965576171875,2.5815906524658203,0.02088368982076645,6268.94869357,-0.022239807713776826,0.00025,0.8533852696418762,10490,11489,760.17,1497,-0.22000011801719666,1050,,
-38.23318004608154,0.019527055,0.2,17367040,0.152362060546875,2.6128382682800293,0.031802198942750694,6281.90203584,-0.021461174392607064,0.00025,0.8211685419082642,10590,11494,761.78,1510,-0.21457643806934357,1060,,
-38.37748031616211,0.017278876,0.2,17530880,0.13580322265625,2.6423375606536865,0.02535261632874608,6693.250440809999,-0.02065686109708622,0.00025,0.8961765170097351,10690,11500,805.77,1524,-0.21676801145076752,1070,,
-38.52678031921387,0.02089785,0.2,17694720,0.150994873046875,2.6697754859924316,0.030136564280837774,6823.838374110001,-0.022547949641011655,0.00025,0.8324168920516968,10790,11506,821.82,1537,-0.21749933063983917,1080,,
-38.74767532348633,0.020157183,0.2,17858560,0.145611572265625,2.7114369869232178,0.021134722512215376,7285.41389927,-0.020818687835708262,0.00025,0.8530222773551941,10890,11511,875.27,1551,-0.2187919169664383,1090,,
-38.93388366699219,0.017031197,0.2,18000000,0.14046630859375,2.7475361824035645,0.019683554675430058,,-0.020723906357306986,0.00025,0.7999626994132996,10980,,,,-0.22190260887145996,,8798.63028862402,1000.0
-38.945797538757326,0.020739865,0.2,18022400,0.132537841796875,2.7501184940338135,0.01961727486923337,7139.417704889999,-0.020259517629165204,0.00025,0.8171316981315613,10990,11501,853.9,1566,-0.2216218113899231,1100,,
-39.16464424133301,0.019653318,0.2,18186240,0.1353759765625,2.7880120277404785,0.023483759071677924,6674.00339921,-0.019487064355053006,0.00025,0.8080059289932251,11090,11508,797.14,1580,-0.22003595530986786,1110,,
-39.30111808776856,0.020457026,0.2,18350080,0.14019775390625,2.817960500717163,0.023999982792884112,7041.827761559998,-0.020083884010091424,0.00025,0.8447867035865784,11190,11513,841.94,1593,-0.21942530572414398,1120,,
-39.46081199645996,0.019291846,0.2,18513920,0.152545166015625,2.849914073944092,0.02184205180965364,6907.117389360001,-0.01929523057769984,0.00025,0.8206023573875427,11290,11518,818.1,1607,-0.22173966467380524,1130,,
-39.612647438049315,0.018791834,0.2,18677760,0.15548095703125,2.8780996799468994,0.024708441458642483,6728.978915990001,-0.019274159014457837,0.00025,0.7897310256958008,11390,11523,796.0,1620,-0.22009479999542236,1140,,
-39.78147296905517,0.021755563,0.2,18841600,0.159783935546875,2.913053512573242,0.03999636871740222,6468.431010720001,-0.021517505252268164,0.00025,0.7699560523033142,11490,11526,764.26,1634,-0.2212049812078476,1150,,
-39.91709232330322,0.018302355,0.2,19005440,0.146343994140625,2.944847345352173,0.012497164681553841,7245.705808369999,-0.01845960795180872,0.00025,0.8335539102554321,11590,11531,855.88,1648,-0.22460582852363586,1160,,
-40.0512617111206,0.018819261,0.2,19169280,0.121429443359375,2.97517991065979,0.018295397609472276,7182.874159540001,-0.02033414029283449,0.00025,0.8787412047386169,11690,11535,846.76,1661,-0.22781431674957275,1170,,
-40.27910804748535,0.017650533,0.2,19333120,0.134552001953125,3.0196614265441895,0.021636368613690136,7369.83151588,-0.01933209311682731,0.00025,0.7861420512199402,11790,11540,864.47,1675,-0.22521068155765533,1180,,
-40.448356819152835,0.018121686,0.2,19496960,0.13951416015625,3.053617238998413,0.016263726726174356,7033.902852130001,-0.020837313705123962,0.00025,0.8365120887756348,11890,11544,823.49,1688,-0.23119384050369263,1190,,
